,Mes,Número Banheiros,Número Camas,Número Comentários,Número Hóspedes,Taxa,Semana_do_ano,Jacuzzi,Academia,Secadora,Localização,Piscina,Permitido animais,Preço/Noite
3310,3,1,3,8,6,39.5,10,0,0,0,0.0035637918745545258,0,0,149.0
3311,4,1,1,92,2,0.0,14,0,0,0,0.0137799952482775,1,0,194.0
3312,3,1,3,9,6,39.5,11,0,0,0,0.0035637918745545258,0,0,149.0
3313,1,1,2,4,4,67.0,4,0,0,0,0.06319790924210028,0,0,237.0
3314,1,2,3,3,5,49.5,4,0,0,0,0.015443098123069612,0,0,236.0
3315,3,1,1,15,2,39.5,10,0,0,0,0.026847232121644096,1,0,191.0
3316,2,1,2,49,4,35.0,7,0,0,0,0.0076027559990496565,0,0,290.0
3317,2,1,1,27,4,65.0,7,0,0,0,0.06319790924210028,1,0,344.0
3318,4,1,1,23,5,39.5,13,0,0,0,0.029698265621287717,0,0,187.0
3319,2,1,3,7,4,49.5,7,0,0,0,0.02946067949631741,0,0,196.0
3320,4,1,2,48,4,49.5,16,0,0,1,0.08885721073889286,0,0,271.0
3321,3,1,1,12,2,34.5,10,0,0,0,0.05203136136849608,0,1,108.0
3322,2,1,6,5,6,49.5,6,0,0,0,0.04276550249465432,0,0,253.0
3323,3,3,7,26,6,59.5,9,0,0,0,0.03183654074602043,0,0,237.0
3324,2,1,3,16,4,49.5,8,0,0,0,0.0033262057495842237,0,1,247.0
3325,2,3,8,6,15,74.4999999999999,8,0,0,0,0.005939653124257543,1,0,769.0
3326,3,1,5,35,6,75.0,9,0,0,0,0.0011879306248515089,0,0,376.0
3327,2,2,4,5,8,60.0,8,0,0,0,0.009028272748871463,1,0,464.0
3328,3,1,4,32,6,25.0,12,0,0,0,0.0016631028747921119,1,1,232.0
3329,2,1,2,78,4,67.0,7,0,0,1,0.08885721073889286,0,0,203.0
3330,3,1,2,18,4,54.5,12,0,0,0,0.026847232121644096,0,0,128.0
3331,3,1,1,24,4,65.0,10,1,0,0,0.06319790924210028,0,0,327.0
3332,1,3,6,24,7,50.0,4,0,0,0,0.04276550249465432,0,0,975.0
3333,3,3,3,16,6,75.0,9,0,0,0,0.002613447374673319,0,0,298.0
3334,2,1,2,35,4,65.0,8,0,0,0,0.08885721073889286,0,0,374.0
3335,3,1,2,6,4,60.0,12,0,0,0,0.01876930387265384,0,1,191.0
3336,3,1,1,12,6,60.0,10,0,0,0,0.007840342124019958,1,0,214.0
3337,3,2,4,27,6,55.0,12,0,0,0,0.03183654074602043,0,0,179.0
3338,3,3,4,9,6,74.5,10,0,0,0,0.004989308624376337,0,0,559.0
3339,3,1,1,64,4,39.5,9,0,0,0,0.026847232121644096,1,0,263.0
3340,3,1,4,105,3,47.5,10,0,0,0,0.08885721073889286,0,0,161.0
3341,3,3,6,49,8,119.5,9,0,0,0,0.0014255167498218105,1,0,952.0
3342,2,1,4,18,5,70.0,8,0,1,0,0.08885721073889286,1,0,284.0
3343,3,1,2,91,4,34.5,12,0,0,0,0.057020669992872426,1,0,208.0
3344,3,3,10,52,12,0.0,11,0,0,0,0.002138275124732716,1,0,713.0
3345,4,2,3,33,5,0.0,14,0,0,0,0.057020669992872426,0,0,314.0
3346,3,1,3,28,2,39.5,11,0,0,0,0.05203136136849608,0,0,86.0
3347,4,1,2,23,4,74.5,13,0,0,0,0.057020669992872426,0,0,228.0
3348,3,1,2,91,4,34.5,12,0,1,0,0.057020669992872426,0,0,208.0
3349,4,1,2,33,4,75.0,15,0,0,0,0.06319790924210028,0,0,410.0
3350,2,2,2,9,8,34.5,8,0,0,0,0.011879306248515086,0,0,165.0
3351,3,1,1,170,4,0.0,12,0,0,0,0.057020669992872426,1,0,234.0
3352,4,1,3,7,5,49.0,16,0,0,0,0.0137799952482775,0,1,153.0
3353,4,1,2,14,4,49.0,15,0,0,0,0.02066999287241625,0,0,127.0
3354,3,1,2,51,3,40.0,12,0,0,0,0.06319790924210028,0,1,107.0
3355,3,1,2,8,5,0.0,10,0,0,0,0.014492753623188406,0,1,177.0
3356,3,2,7,23,13,40.0,12,0,0,0,0.0030886196246139226,1,0,462.0
3357,3,2,2,50,6,69.5,10,0,0,0,0.011879306248515086,1,0,216.0
3358,2,1,1,7,4,65.0,7,0,0,0,0.057020669992872426,0,0,374.0
3359,3,1,4,3,15,74.5,9,0,0,0,0.0030886196246139226,1,0,767.0
3360,4,1,2,17,2,74.5,15,0,1,0,0.057020669992872426,0,0,206.0
3361,2,1,1,5,4,14.5,7,0,0,0,0.057020669992872426,1,0,345.0
3362,4,1,4,42,6,0.0,14,0,0,0,0.02946067949631741,0,0,171.0
3363,4,1,4,5,5,0.0,16,0,0,0,0.0047517224994060355,0,0,160.0
3364,2,1,2,3,3,95.0,8,0,1,1,0.010453789498693276,0,0,215.0
3365,3,3,5,40,11,34.5,10,0,0,0,0.0011879306248515089,1,0,245.0
3366,3,1,2,5,4,60.0,9,0,0,0,0.01876930387265384,0,0,191.0
3367,2,1,3,46,6,60.0,8,0,0,0,0.02257068187217866,0,0,200.0
3368,3,1,2,24,3,25.0,10,0,0,0,0.01805654549774293,1,0,145.0
3369,3,1,2,23,4,75.0,12,0,0,0,0.057020669992872426,0,0,216.0
3370,2,2,3,8,4,49.0,7,0,0,0,0.03183654074602043,0,0,350.0
3371,4,1,2,5,4,74.5,16,0,0,0,0.026847232121644096,0,1,222.0
3372,3,1,3,41,4,0.0,10,0,0,0,0.011879306248515086,1,0,137.0
3373,2,2,7,13,10,74.5,8,0,0,0,0.0007127583749109052,0,0,617.0
3374,2,1,2,40,6,45.0,6,0,0,0,0.05203136136849608,0,1,212.0
3375,4,1,3,135,4,0.0,16,0,0,0,0.018294131622713237,0,0,123.0
3376,3,1,4,4,7,50.0,12,0,0,0,0.02946067949631741,0,1,147.0
3377,3,1,1,4,6,59.5,10,0,0,0,0.002138275124732716,0,0,203.0
3378,3,1,5,24,5,49.5,9,0,0,0,0.02946067949631741,1,0,213.0
3379,2,2,5,22,8,100.0,8,0,0,0,0.018294131622713237,0,0,253.0
3380,3,3,9,8,10,99.5,12,0,0,0,0.0033262057495842237,0,0,414.0
3381,2,2,4,3,6,99.5,7,0,0,0,0.0019006889997624141,0,0,240.0
3382,3,1,3,36,4,99.5,11,0,0,0,0.03183654074602043,0,1,149.0
3383,3,3,5,40,11,34.5,10,0,0,0,0.0011879306248515089,1,0,245.0
3384,3,3,6,6,8,124.5,10,0,0,0,0.0023758612497030173,1,0,760.0
3385,4,2,3,27,4,0.0,16,0,0,0,0.012116892373485387,0,0,177.0
3386,2,1,1,10,5,0.0,7,0,0,0,0.05203136136849608,1,0,308.0
3387,4,1,3,128,4,20.0,14,0,0,0,0.029698265621287717,0,0,174.0
3388,3,5,6,6,8,134.5,9,0,0,0,0.0030886196246139226,0,0,807.0
3389,3,2,3,106,6,85.0,11,0,0,0,0.029698265621287717,0,0,206.0
3390,3,1,1,52,3,50.0,9,0,0,0,0.0030886196246139226,0,0,121.0
3391,3,1,1,12,6,59.5,11,0,0,0,0.007840342124019958,0,1,226.0
3392,3,3,2,33,5,60.0,12,0,0,0,0.0137799952482775,0,0,294.0
3393,3,1,2,6,4,69.5,12,0,0,0,0.0011879306248515089,0,1,105.0
3394,2,1,2,9,3,69.5,7,0,0,0,0.004276550249465432,0,0,240.0
3395,3,1,5,50,6,0.0,11,0,0,0,0.015443098123069612,1,0,422.0
3396,3,1,2,9,3,0.0,10,0,0,0,0.004276550249465432,0,0,240.0
3397,3,1,2,19,4,24.5,12,0,0,0,0.0011879306248515089,1,0,272.0
3398,3,1,5,16,6,60.0,10,0,0,0,0.01876930387265384,0,1,168.0
3399,3,1,2,31,3,0.0,9,0,0,0,0.002613447374673319,0,0,194.0
3400,3,1,2,64,6,37.0,10,0,0,0,0.02257068187217866,0,0,176.0
3401,2,1,1,167,2,80.0,6,0,0,0,0.08885721073889286,0,0,214.0
3402,3,1,2,71,6,30.0,10,0,0,0,0.05203136136849608,0,0,187.0
3403,3,1,2,15,9,30.0,12,0,0,0,0.01069137562366358,0,1,185.0
3404,3,1,3,46,6,30.0,11,0,0,0,0.02257068187217866,0,0,206.0
3405,3,1,8,5,6,64.5,12,0,0,0,0.01876930387265384,0,0,181.0
3406,3,1,2,24,3,25.0,12,0,0,0,0.01805654549774293,1,0,145.0
3407,3,2,5,22,8,44.5,11,0,0,0,0.02946067949631741,0,0,178.0
3408,3,1,1,24,4,65.0,9,1,0,0,0.06319790924210028,0,0,344.0
3409,3,1,2,71,6,30.0,10,0,0,0,0.05203136136849608,1,0,187.0
3410,3,1,2,71,6,30.0,10,0,0,0,0.05203136136849608,1,0,187.0
3411,3,1,3,35,6,44.5,12,0,0,0,0.006177239249227845,0,0,161.0
3412,3,2,2,13,4,0.0,9,0,0,0,0.057020669992872426,1,0,279.0
3413,3,1,4,7,7,0.0,10,0,0,0,0.002613447374673319,0,0,286.0
3414,3,3,4,34,10,74.9999999999999,12,0,0,0,0.005939653124257543,1,0,581.0
3415,3,1,1,19,6,45.0,12,0,0,0,0.026847232121644096,1,0,263.0
3416,2,3,6,6,8,124.5,7,0,0,0,0.0023758612497030173,1,0,760.0
3417,3,1,2,14,4,124.5,11,0,0,0,0.02066999287241625,0,0,127.0
3418,3,1,2,177,4,25.0,11,0,0,0,0.08885721073889286,0,0,106.0
3419,3,1,2,51,3,40.0,9,0,0,0,0.06319790924210028,0,1,107.0
3420,3,2,3,37,6,40.0,12,0,0,0,0.0137799952482775,0,0,457.0
3421,3,1,2,78,4,67.0,10,0,0,0,0.08885721073889286,0,0,181.0
3422,3,3,4,34,10,74.9999999999999,10,0,0,0,0.005939653124257543,1,0,581.0
3423,3,1,1,32,5,62.0,9,0,0,0,0.0071275837491090515,1,0,241.0
3424,3,1,1,12,6,59.5,9,0,0,0,0.007840342124019958,1,0,220.0
3425,3,1,2,9,3,59.5,9,0,0,0,0.004276550249465432,0,0,240.0
3426,2,1,2,81,4,60.0,8,0,0,0,0.08885721073889286,1,0,545.0
3427,3,1,2,14,6,74.5,9,0,0,0,0.009028272748871463,1,0,285.0
3428,2,1,5,21,5,50.0,6,0,0,0,0.007840342124019958,0,0,264.0
3429,3,1,3,30,6,14.5,9,0,0,0,0.01876930387265384,0,0,156.0
3430,3,1,1,41,2,54.5,10,0,0,0,0.033499643620812536,0,0,145.0
3431,2,2,1,4,6,54.5,7,0,1,0,0.0019006889997624141,1,0,304.0
3432,3,1,3,26,4,14.5,12,0,0,0,0.002613447374673319,0,1,151.0
3433,2,1,1,3,2,59.5,6,0,0,0,0.0009503444998812071,0,0,180.0
3434,2,1,2,5,7,45.0,7,0,0,0,0.0002375861249703017,0,1,212.0
3435,4,1,2,16,4,40.0,14,0,0,0,0.02066999287241625,0,0,211.0
3436,1,1,2,34,4,65.0,4,0,0,0,0.08885721073889286,0,0,383.0
3437,3,1,1,44,4,30.0,9,0,0,0,0.029698265621287717,0,1,112.0
3438,2,1,2,35,4,65.0,8,0,0,0,0.08885721073889286,1,0,374.0
3439,4,1,2,45,3,0.0,14,0,0,0,0.015443098123069612,0,0,148.0
3440,1,1,2,17,4,65.0,4,1,0,0,0.08885721073889286,0,0,291.0
3441,3,1,3,75,4,40.0,9,0,0,0,0.04276550249465432,0,1,211.0
3442,3,1,4,38,5,75.0,9,0,0,0,0.04276550249465432,1,0,296.0
3443,3,3,2,33,5,60.0,12,0,0,0,0.0137799952482775,1,0,294.0
3444,3,1,2,67,4,60.0,11,0,0,0,0.0066524114991684475,1,0,377.0
3445,2,2,3,6,4,49.5,7,0,0,0,0.0002375861249703017,0,1,166.0
3446,3,1,2,35,4,64.5,10,0,0,0,0.08885721073889286,1,0,356.0
3447,2,1,3,3,4,80.0,6,0,0,0,0.026847232121644096,0,0,228.0
3448,2,2,8,29,10,89.5,7,0,0,0,0.0009503444998812071,1,0,584.0
3449,3,1,4,34,4,50.0,12,0,0,0,0.02257068187217866,1,0,258.0
3450,3,1,2,35,3,25.0,12,0,0,0,0.01805654549774293,1,0,145.0
3451,3,1,2,61,5,25.0,10,0,0,0,0.05203136136849608,0,0,102.0
3452,3,1,1,64,4,39.5,10,0,0,0,0.026847232121644096,0,0,263.0
3453,4,1,2,23,4,75.0,14,0,0,0,0.057020669992872426,0,0,216.0
3454,4,1,3,28,2,39.5,13,0,0,0,0.05203136136849608,0,0,86.0
3455,3,1,2,62,6,75.0,9,0,0,0,0.015443098123069612,0,0,136.0
3456,3,1,5,69,6,60.0,10,0,0,0,0.03183654074602043,0,0,214.0
3457,2,5,8,3,15,0.0,7,0,0,0,0.00546448087431694,1,1,913.0
3458,3,3,11,29,12,59.5,11,0,0,0,0.0019006889997624141,1,0,380.0
3459,3,1,3,137,4,0.0,10,0,0,0,0.018294131622713237,0,0,123.0
3460,4,1,4,5,5,0.0,15,0,0,0,0.0047517224994060355,0,0,160.0
3461,3,2,2,57,6,40.0,12,0,0,0,0.014492753623188406,0,1,180.0
3462,3,1,1,168,4,40.0,11,0,0,0,0.057020669992872426,1,0,246.0
3463,2,1,3,78,6,55.0,8,0,0,0,0.02946067949631741,0,0,213.0
3464,4,1,1,11,2,34.5,14,0,0,0,0.05203136136849608,0,1,108.0
3465,3,1,4,15,5,49.5,11,0,0,0,0.00546448087431694,1,0,350.0
3466,3,1,1,7,4,65.0,9,0,0,0,0.057020669992872426,1,0,374.0
3467,3,1,3,66,5,65.0,12,0,0,0,0.057020669992872426,0,0,183.0
3468,3,2,5,9,8,99.5,11,0,0,0,0.0023758612497030173,0,1,218.0
3469,3,1,2,3,4,24.5,12,0,0,0,0.0002375861249703017,1,0,141.0
3470,3,1,3,176,5,75.0,12,0,0,0,0.04276550249465432,1,0,233.0
3471,3,3,3,19,8,19.5,9,0,0,0,0.002851033499643621,1,0,688.0
3472,2,1,1,4,4,24.5,6,0,0,1,0.06319790924210028,0,0,221.0
3473,2,2,5,22,8,100.0,8,0,0,0,0.018294131622713237,0,0,253.0
3474,2,1,0,12,6,0.0,8,0,0,0,0.03183654074602043,0,0,197.0
3475,2,1,2,6,4,54.5,7,0,0,0,0.015205511998099313,0,0,134.0
3476,3,1,2,11,2,34.5,12,0,0,0,0.033499643620812536,0,0,108.0
3477,4,1,1,46,2,34.5,14,0,0,0,0.057020669992872426,0,0,206.0
3478,3,1,1,18,3,34.5,9,0,0,0,0.033499643620812536,1,0,149.0
3479,3,2,4,40,5,75.0,10,0,0,0,0.00688999762413875,0,1,216.0
3480,2,2,6,45,4,59.5,7,0,0,0,0.0009503444998812071,0,0,155.0
3481,4,2,3,33,5,0.0,16,0,0,0,0.057020669992872426,1,0,284.0
3482,4,1,3,17,6,0.0,15,0,0,0,0.057020669992872426,0,0,282.0
3483,2,2,3,5,6,0.0,8,0,0,0,0.014492753623188406,0,0,241.0
3484,2,1,1,23,5,40.0,6,0,0,0,0.029698265621287717,0,0,225.0
3485,3,2,4,34,6,67.0,9,0,0,0,0.0011879306248515089,0,0,237.0
3486,2,1,2,26,4,65.0,8,0,0,1,0.08885721073889286,0,0,403.0
3487,2,1,2,10,5,75.0,8,0,0,0,0.0066524114991684475,1,0,387.0
3488,3,3,4,9,6,74.5,9,0,0,0,0.004989308624376337,0,0,559.0
3489,3,1,2,97,4,64.5,11,0,0,0,0.01235447849845569,0,0,295.0
3490,1,1,2,7,3,25.0,4,0,0,0,0.004276550249465432,0,0,232.0
3491,2,1,1,27,4,65.0,7,0,0,0,0.06319790924210028,1,0,344.0
3492,3,2,7,30,10,65.0,9,0,0,0,0.0040389641244951285,1,0,457.0
3493,2,1,1,110,2,42.5,8,0,1,0,0.004514136374435733,1,0,99.0
3494,4,1,2,36,4,65.0,14,1,0,0,0.08885721073889286,0,0,327.0
3495,1,1,3,13,4,49.5,4,0,0,0,0.04276550249465432,0,0,293.0
3496,3,3,6,49,8,119.5,9,0,1,0,0.0014255167498218105,0,0,952.0
3497,1,2,3,58,4,74.5,4,0,0,0,0.08885721073889286,0,0,553.0
3498,3,1,1,104,4,24.5,12,0,0,0,0.02066999287241625,0,0,164.0
3499,3,1,1,52,3,50.0,10,0,0,0,0.0030886196246139226,0,0,144.0
3500,2,1,3,7,6,0.0,8,0,0,0,0.0035637918745545258,0,0,354.0
3501,4,1,2,30,4,59.5,14,0,0,0,0.08885721073889286,0,0,203.0
3502,2,1,2,35,4,65.0,7,0,0,0,0.08885721073889286,1,0,313.0
3503,3,2,5,22,8,45.0,10,0,0,0,0.02946067949631741,0,0,189.0
3504,3,1,3,46,6,45.0,11,0,0,0,0.02257068187217866,0,1,206.0
3505,2,1,4,21,7,0.0,8,0,0,0,0.01069137562366358,0,0,184.0
3506,3,2,2,55,6,75.0,9,0,0,0,0.015443098123069612,0,0,239.0
3507,3,1,3,8,6,39.5,11,0,0,0,0.0035637918745545258,0,0,149.0
3508,3,1,6,38,6,39.5,9,0,0,0,0.009978617248752672,0,0,103.0
3509,3,1,3,26,4,14.5,11,0,0,0,0.002613447374673319,0,1,151.0
3510,4,1,1,36,4,29.5,13,0,0,0,0.05203136136849608,0,0,176.0
3511,3,3,7,25,6,60.0,12,0,0,0,0.03183654074602043,0,0,248.0
3512,3,1,1,64,4,39.5,10,0,0,0,0.026847232121644096,1,0,263.0
3513,3,2,2,57,6,40.0,12,0,0,0,0.014492753623188406,0,0,180.0
3514,3,1,2,29,3,25.0,12,0,0,0,0.00546448087431694,1,0,162.0
3515,3,1,7,25,6,60.0,10,0,0,0,0.02257068187217866,0,1,111.0
3516,2,2,2,8,4,94.5,6,0,0,0,0.06319790924210028,0,0,336.0
3517,2,1,1,68,4,59.5,8,0,0,0,0.00974103112378237,1,0,237.0
3518,3,2,7,23,13,40.0,10,0,0,0,0.0030886196246139226,1,0,462.0
3519,3,1,3,17,4,24.5,10,0,0,0,0.029698265621287717,0,1,124.0
3520,3,1,2,16,4,60.0,11,0,0,0,0.08885721073889286,0,0,208.0
3521,3,1,3,8,6,39.5,12,0,0,0,0.0035637918745545258,0,0,149.0
3522,3,2,3,86,5,47.5,9,0,0,0,0.0019006889997624141,1,0,315.0
3523,2,1,3,17,6,75.0,7,0,0,0,0.0066524114991684475,1,0,410.0
3524,2,1,1,32,2,32.5,7,0,0,0,0.05203136136849608,1,0,96.0
3525,3,2,5,10,8,32.5,10,0,0,0,0.0030886196246139226,1,0,457.0
3526,3,2,3,50,6,32.5,11,0,0,0,0.0047517224994060355,0,1,457.0
3527,4,1,1,9,4,39.5,14,0,0,0,0.026847232121644096,0,0,143.0
3528,3,1,1,44,5,67.0,9,0,0,0,0.033499643620812536,0,0,212.0
3529,2,1,1,3,2,59.5,7,0,0,0,0.0009503444998812071,0,0,180.0
3530,3,1,3,80,5,49.5,11,0,0,0,0.04276550249465432,0,1,228.0
3531,2,1,2,15,9,0.0,8,0,0,0,0.01069137562366358,0,0,184.0
3532,3,1,4,37,5,0.0,10,0,0,0,0.009978617248752672,0,0,171.0
3533,3,2,3,33,5,0.0,9,0,0,0,0.057020669992872426,1,0,291.0
3534,3,1,2,26,4,65.0,12,0,0,0,0.08885721073889286,1,0,383.0
3535,2,2,3,7,8,62.5,6,0,0,0,0.015205511998099313,0,1,307.0
3536,2,1,3,8,4,0.0,6,0,0,0,0.02257068187217866,0,0,203.0
3537,2,2,5,7,6,0.0,7,0,0,0,0.004989308624376337,1,0,314.0
3538,4,1,2,36,4,65.0,14,0,0,0,0.08885721073889286,0,0,327.0
3539,2,1,3,137,4,0.0,8,0,0,0,0.0023758612497030173,0,1,82.0
3540,3,1,2,58,6,50.0,10,0,0,0,0.03183654074602043,0,1,178.0
3541,2,1,1,3,2,29.5,8,0,0,0,0.01805654549774293,1,0,158.0
3542,4,1,5,39,6,24.5,16,0,0,0,0.0011879306248515089,0,0,124.0
3543,3,1,2,4,3,69.5,11,0,0,0,0.06319790924210028,0,0,144.0
3544,2,1,6,4,5,64.5,8,0,0,0,0.026847232121644096,0,0,181.0
3545,3,1,2,56,4,0.0,10,0,0,0,0.0014255167498218105,1,0,314.0
3546,2,1,3,11,4,0.0,8,0,0,0,0.00688999762413875,0,0,190.0
3547,3,1,3,28,2,39.5,11,0,0,1,0.05203136136849608,0,0,86.0
3548,2,1,10,9,6,32.5,7,0,0,0,0.03183654074602043,0,1,167.0
3549,3,1,1,4,3,55.0,12,0,0,0,0.05203136136849608,1,0,325.0
3550,3,2,4,58,6,45.0,11,0,0,0,0.04276550249465432,0,0,229.0
3551,2,1,1,32,5,62.5,8,0,1,1,0.0071275837491090515,0,0,240.0
3552,3,1,3,11,4,30.0,9,0,0,0,0.00688999762413875,0,0,187.0
3553,4,2,3,106,6,84.5,15,0,0,0,0.029698265621287717,0,0,195.0
3554,2,2,3,34,6,74.5,7,0,0,0,0.0066524114991684475,1,0,696.0
3555,4,2,3,39,7,74.5,13,0,0,0,0.0071275837491090515,0,1,183.0
3556,2,4,9,16,12,99.5,8,0,0,0,0.0023758612497030173,1,0,528.0
3557,3,1,2,16,3,25.0,11,0,0,0,0.01805654549774293,1,0,162.0
3558,3,1,2,71,6,30.0,11,0,0,0,0.05203136136849608,1,0,187.0
3559,2,1,5,105,6,54.5,8,0,0,0,0.05203136136849608,0,0,282.0
3560,3,1,4,38,2,50.0,11,0,0,0,0.018294131622713237,0,0,110.0
3561,4,2,3,33,5,50.0,15,0,0,0,0.057020669992872426,1,0,314.0
3562,3,1,3,36,4,50.0,10,0,0,0,0.03183654074602043,0,1,149.0
3563,2,1,2,18,4,65.0,8,0,0,0,0.08885721073889286,1,0,374.0
3564,2,1,2,9,3,65.0,7,0,0,0,0.004276550249465432,0,0,240.0
3565,3,1,3,104,4,20.0,12,0,0,1,0.0002375861249703017,0,0,94.0
3566,3,1,1,45,2,24.5,11,0,0,0,0.00546448087431694,1,0,134.0
3567,3,1,2,5,5,25.0,12,0,0,0,0.0035637918745545258,0,1,129.0
3568,3,1,6,20,6,60.0,12,0,0,0,0.04276550249465432,0,0,157.0
3569,4,1,2,65,3,60.0,16,0,0,0,0.05203136136849608,0,0,168.0
3570,2,1,2,26,4,65.0,8,0,0,0,0.08885721073889286,0,0,403.0
3571,2,1,1,10,8,75.0,7,0,0,0,0.02946067949631741,1,1,182.0
3572,2,1,2,32,2,75.0,8,0,1,0,0.0009503444998812071,1,0,109.0
3573,3,1,1,24,6,0.0,10,0,0,0,0.04276550249465432,0,0,228.0
3574,3,1,1,12,2,49.5,11,0,0,0,0.02066999287241625,0,0,293.0
3575,4,1,0,7,7,49.5,17,0,0,0,0.018294131622713237,0,1,228.0
3576,3,1,6,3,6,49.5,9,0,0,0,0.0023758612497030173,0,1,213.0
3577,3,1,5,32,5,49.5,11,0,0,0,0.00047517224994060353,1,0,286.0
3578,3,1,2,16,4,60.0,10,0,0,0,0.08885721073889286,0,0,208.0
3579,3,1,6,58,7,25.0,10,0,0,1,0.0011879306248515089,0,0,135.0
3580,3,1,3,18,4,40.0,10,0,0,0,0.02257068187217866,1,0,211.0
3581,3,1,1,46,2,40.0,9,0,0,0,0.012116892373485387,1,0,206.0
3582,2,1,3,97,4,40.0,8,0,0,0,0.004989308624376337,0,0,188.0
3583,2,2,12,12,6,49.5,7,0,0,0,0.0137799952482775,1,0,350.0
3584,2,2,9,30,10,99.5,6,0,0,0,0.08885721073889286,0,0,414.0
3585,4,1,1,5,4,99.5,17,0,0,0,0.057020669992872426,0,0,347.0
3586,2,1,1,19,4,50.0,8,0,0,0,0.02946067949631741,1,0,264.0
3587,2,2,7,13,10,75.0,7,0,0,0,0.0007127583749109052,0,0,684.0
3588,3,1,2,18,4,64.5,10,0,0,0,0.08885721073889286,1,0,356.0
3589,2,1,2,51,3,40.0,8,0,0,0,0.06319790924210028,0,1,108.0
3590,3,1,1,68,4,59.5,10,0,0,0,0.00974103112378237,1,0,237.0
3591,3,1,2,50,4,59.5,9,0,0,1,0.08885721073889286,0,0,300.0
3592,3,1,3,129,4,20.0,11,0,0,0,0.029698265621287717,0,0,140.0
3593,3,1,1,92,2,20.0,12,0,0,0,0.0137799952482775,1,0,206.0
3594,2,1,2,43,4,0.0,8,0,0,0,0.04276550249465432,1,0,251.0
3595,4,1,3,28,6,12.0,13,0,0,0,0.014492753623188406,0,1,139.0
3596,3,2,2,84,6,12.0,9,0,0,0,0.02946067949631741,1,0,286.0
3597,3,1,2,18,6,45.0,11,0,0,0,0.011879306248515086,0,0,303.0
3598,3,1,2,6,4,24.5,9,0,0,0,0.004989308624376337,0,0,118.0
3599,3,1,2,32,4,59.5,9,0,0,0,0.08885721073889286,0,0,226.0
3600,3,2,4,22,7,74.5,9,0,1,0,0.0066524114991684475,0,0,496.0
3601,3,1,1,90,3,34.5,9,0,0,0,0.0016631028747921119,0,0,108.0
3602,1,1,1,65,4,70.0,4,0,0,0,0.06319790924210028,0,0,212.0
3603,2,4,4,36,8,99.0,6,0,0,0,0.012116892373485387,1,0,584.0
3604,2,1,6,3,8,0.0,7,0,0,0,0.0030886196246139226,0,1,274.0
3605,3,1,2,16,4,60.0,12,0,0,1,0.08885721073889286,0,0,191.0
3606,3,1,1,104,4,24.5,10,0,0,0,0.02066999287241625,0,0,164.0
3607,2,1,3,15,3,64.5,6,0,1,0,0.06319790924210028,0,0,181.0
3608,4,2,3,8,6,64.5,17,0,0,0,0.08885721073889286,0,1,292.0
3609,3,3,11,32,12,100.0,12,0,0,0,0.00974103112378237,1,0,699.0
3610,3,2,4,15,5,75.0,12,0,0,1,0.057020669992872426,0,0,250.0
3611,4,1,2,25,5,45.0,13,0,0,0,0.06319790924210028,0,0,132.0
3612,3,1,2,51,3,40.0,9,0,0,0,0.06319790924210028,1,0,107.0
3613,2,1,6,49,6,25.0,8,0,0,0,0.0007127583749109052,1,0,232.0
3614,2,1,2,28,4,0.0,7,0,0,0,0.08885721073889286,0,0,261.0
3615,3,5,6,6,8,134.5,10,0,0,0,0.0030886196246139226,1,0,807.0
3616,3,1,1,42,2,54.5,10,0,0,0,0.033499643620812536,0,0,145.0
3617,3,1,1,42,2,55.0,12,0,0,0,0.033499643620812536,0,0,139.0
3618,2,0,8,6,5,60.0,8,0,0,0,0.007840342124019958,0,1,214.0
3619,3,2,3,33,5,0.0,9,0,0,1,0.057020669992872426,0,0,291.0
3620,3,1,2,173,3,32.0,11,0,0,0,0.002613447374673319,1,0,139.0
3621,2,1,3,27,4,40.0,8,0,0,0,0.03183654074602043,0,0,131.0
3622,3,1,6,58,7,25.0,12,0,0,0,0.0011879306248515089,0,0,135.0
3623,3,1,3,8,3,29.5,12,0,0,0,0.06319790924210028,0,1,129.0
3624,3,1,3,36,3,40.0,12,0,0,0,0.02257068187217866,1,0,211.0
3625,1,2,3,27,6,75.0,4,0,0,0,0.012116892373485387,1,0,211.0
3626,3,1,4,3,15,74.5,9,0,0,0,0.0030886196246139226,1,0,767.0
3627,2,1,2,10,4,67.0,7,0,0,0,0.06319790924210028,0,0,193.0
3628,1,1,2,47,4,40.0,4,1,0,1,0.08885721073889286,0,0,436.0
3629,2,2,6,3,6,60.0,8,0,0,0,0.002138275124732716,0,1,465.0
3630,3,1,2,33,4,74.5,9,0,0,0,0.03183654074602043,0,0,148.0
3631,2,1,2,9,4,67.0,7,0,0,0,0.06319790924210028,0,0,193.0
3632,2,2,2,30,6,99.5,8,0,1,0,0.0016631028747921119,0,0,585.0
3633,1,1,3,13,4,49.5,4,0,0,0,0.04276550249465432,0,0,293.0
3634,3,1,3,35,6,44.5,9,0,0,0,0.006177239249227845,0,1,178.0
3635,4,2,3,33,5,44.5,14,0,0,1,0.057020669992872426,0,0,314.0
3636,4,1,1,16,4,49.5,14,0,0,0,0.02066999287241625,0,0,236.0
3637,3,1,4,165,4,29.5,10,0,0,0,0.04276550249465432,0,1,210.0
3638,3,1,4,11,2,39.5,10,0,0,0,0.029698265621287717,0,0,155.0
