,ID,Check-In,Check-Out,Localização,titulo_2,Número Hóspedes,Número Quartos,Número Camas,Número Banheiros,Plus 1,Plus 2,Plus 3,Plus 4,Avaliação,Número Comentários,Preço/Noite,Preço com taxas,Superhost
6320,22249203,2021-02-19,2021-02-21,Praia Grande,Apto 2 dormitórios frente ao mar (Praia Grande),8,2,6,2,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.95,57,237.0,593.0,Raridade
6322,46675214,2021-02-19,2021-02-21,Gonzaga,Apartamento aconchegante no coração de Santos,4,1,4,1,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,5,177.0,434.0,Novo preço mais baixo
6324,40842676,2021-02-26,2021-02-28,Praia Grande,Lindo Apartamento  - Ocian PG,4,1,1,1,Wi-Fi,Vista para o mar,Vista para as águas,Ar-condicionado,4.68,19,264.0,628.0,Raridade
6325,41590205,2021-02-26,2021-02-28,Casa inteira em Jd Marcia II,"WI-FI Grátis - 3 Dorms, 3WC , QUARTEIRÃO DA PRAIA.",10,3,6,3 e meio,Wi-Fi,Máquina de Lavar,Cozinha,Estacionamento gratuito,4.96,24,326.0,742.0,Raridade
6326,34893354,2021-02-19,2021-02-21,Praia Grande,Agradável apartamento á 150 metros do mar:),4,1,1,1,Wi-Fi,Máquina de Lavar,Piscina,Cozinha,4.94,18,192.0,534.0,Raridade
6327,18934264,2021-02-19,2021-02-21,Balneário Maracanã,Apto. (pé na areia) com Churrasqueira na sacada,6,1,1,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.8,25,421.0,842.0,Raridade
6328,39004822,2021-02-19,2021-02-21,Nova Mirim,Apartamento  pé na areia.,6,1,5,1,Wi-Fi,Academia,Máquina de Lavar,Cozinha,4.83,6,183.0,365.0,Novo preço mais baixo
6331,29684686,2021-02-26,2021-02-28,Casa inteira em Peruíbe,Casa do Carlos  em Peruíbe.,4,Estúdio,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.94,68,237.0,593.0,Raridade
6332,45620462,2021-02-19,2021-02-21,Vila Balneária,Apartamento Praia Grande,4,2,3,2,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.68,25,162.0,374.0,Raridade
6334,42539013,2021-02-26,2021-02-28,Cidade Ocian,Apto 01 dorm na Praia Grande c/ wi-fi,6,1,3,1,Elevador,Cozinha,Estacionamento gratuito,Permitido animais,4.89,29,139.0,302.0,Raridade
6335,39392052,2021-02-26,2021-02-28,Casa inteira em Cibratel II,Linda casa com piscina-Cibratel - 500mt da praia,13,3,9,2 e meio,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.92,25,559.0,1.2670000000000001,Raridade
6337,30524886,2021-02-26,2021-02-28,Morumbi,ADD405 Puro charme ao lado do Cons.Americano,2,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.56,39,158.0,466.0,Novo preço mais baixo
6338,20917028,2021-02-26,2021-02-28,Morumbi,"Lindo Duplex recém reformado, próximo à Berrini",2,1,1,1,Wi-Fi,Estacionamento gratuito,Permitido animais,Elevador,4.5,112,130.0,325.0,Raridade
6340,33346325,2021-02-19,2021-02-21,Quarto de albergue em Vila São Paulo,Aloha Hostel 300m da praia do centro!,4,1,3,1 privado,Wi-Fi,Self check-In,Máquina de Lavar,Cozinha,4.94,16,206.0,411.0,Novo preço mais baixo
6341,47057980,2021-02-19,2021-02-21,Quarto compartilhado em Palmeiras II,Desfrute o que há de melhor em Itanhaém,6,1,9,2 compartilhados,Wi-Fi,Máquina de Lavar,Cozinha,Estacionamento gratuito,5.0,3,183.0,365.0,Novo preço mais baixo
6343,40842676,2021-02-19,2021-02-21,Praia Grande,Lindo Apartamento  - Ocian PG,4,1,1,1,Wi-Fi,Vista para o mar,Vista para as águas,Ar-condicionado,4.68,19,264.0,628.0,Raridade
6345,40947313,2021-02-19,2021-02-21,Casa inteira em Balneário Garça Vermelha,"Casa do Guaraú
Duas suítes a 500metros da praia",6,2,3,3,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,16,330.0,810.0,Raridade
6347,47057980,2021-02-19,2021-02-21,Quarto compartilhado em Palmeiras II,Desfrute o que há de melhor em Itanhaém,6,1,9,2 compartilhados,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,5.0,3,183.0,365.0,Novo preço mais baixo
6348,33346325,2021-02-19,2021-02-21,Quarto de albergue em Vila São Paulo,Aloha Hostel 300m da praia do centro!,4,1,3,1 privado,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,4.94,16,206.0,411.0,Novo preço mais baixo
6349,47306066,2021-02-26,2021-02-28,Jardim Marina,Apartamento em Mongaguá - Golden Village,6,1,1,2,Piscina,Cozinha,Estacionamento gratuito,Academia,5.0,4,329.0,787.0,Raridade
6350,47057980,2021-02-26,2021-02-28,Quarto compartilhado em Palmeiras II,Desfrute o que há de melhor em Itanhaém,6,1,9,2 compartilhados,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,5.0,3,183.0,365.0,Novo preço mais baixo
6356,38853719,2021-02-26,2021-02-28,Casa de campo inteira em Cibratel II,linda casa na praia vale apena conhecer,15,4,9,3,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.76,22,813.0,1.8259999999999998,Novo preço mais baixo
6357,35761430,2021-02-26,2021-02-28,Santo Amaro,Studio Garden Now - Alto da Boa Vista - ZS,3,1,2,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.92,59,156.0,411.0,Raridade
6358,20814176,2021-02-26,2021-02-28,Vila Andrade,The Hill Residence - Rent Apartment Morumbi,4,1,2,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.44,165,177.0,354.0,Raridade
6360,25974388,2021-02-26,2021-02-28,Riviera Paulista,Suíte em chalé na  Represa I,2,1,1,1 privado,Wi-Fi,Cozinha,Estacionamento gratuito,Café da Manhã,5.0,97,165.0,399.0,Raridade
6361,39392052,2021-02-26,2021-02-28,Casa inteira em Cibratel II,Linda casa com piscina-Cibratel - 500mt da praia,13,3,9,2 e meio,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.92,25,559.0,1.2670000000000001,Raridade
6362,41590205,2021-02-19,2021-02-21,Casa inteira em Jd Marcia II,"WI-FI Grátis - 3 Dorms, 3WC , QUARTEIRÃO DA PRAIA.",10,3,6,3 e meio,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,4.96,24,326.0,742.0,Raridade
6363,16000395,2021-02-19,2021-02-21,Casa inteira em Itanhaém,ROTA DO SOL! Wi-Fi 120 Mega 300 metros da praia!,12,3,10,3,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.81,52,713.0,1.426,Novo preço mais baixo
6364,16000395,2021-02-26,2021-02-28,Casa inteira em Itanhaém,ROTA DO SOL! Wi-Fi 120 Mega 300 metros da praia!,12,3,10,3,Wi-Fi,Máquina de Lavar,Piscina,Cozinha,4.81,52,713.0,1.426,Novo preço mais baixo
6365,40720603,2021-02-19,2021-02-21,Morumbi,ADD210 Studio completo 500m do consulado Americano,3,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.71,21,150.0,450.0,Raridade
6366,41062060,2021-02-19,2021-02-21,Casa inteira em Vila Peruibe,Condomínio Bonganville 3,10,3,7,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.53,30,457.0,913.0,Raridade
6367,33075341,2021-02-19,2021-02-21,Barra Funda,"Kitnet Guarujá Centro, Pitangueiras",4,1,3,1,Cozinha,Estacionamento gratuito,Elevador,Máquina de Lavar,4.6,54,188.0,456.0,Raridade
6368,15653782,2021-02-26,2021-02-28,Morumbi,Sky Berrini - Prox do shop. Morumbi e decor clean,2,Estúdio,1,1,Wi-Fi,Elevador,Self check-In,Secadora,4.9,41,259.0,633.0,Raridade
6369,20305310,2021-02-26,2021-02-28,Santo Amaro,Studio Beige 31m Condomínio Now  Alto da Boa Vista,3,Estúdio,2,1,Wi-Fi,Elevador,Self check-In,Secadora,4.92,146,167.0,434.0,Raridade
6370,23187892,2021-02-26,2021-02-28,Morumbi,Loft moderno com vista - Berrini,2,Estúdio,1,1,Wi-Fi,Elevador,Self check-In,Secadora,4.9,67,259.0,633.0,Raridade
6372,29394639,2021-02-19,2021-02-21,Indianópolis,Flat Mercure Times Square Garden Front Metrô Moema,3,1,1,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.9,121,147.0,294.0,Raridade
6373,25974388,2021-02-26,2021-02-28,Riviera Paulista,Suíte em chalé na  Represa I,2,1,1,1 privado,Wi-Fi,Secadora,Café da Manhã,Máquina de Lavar,5.0,97,165.0,399.0,Raridade
6376,28312896,2021-02-26,2021-02-28,Praia Grande,Apartamento na Praia Grande de frente ao mar,6,2,2,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.93,84,286.0,571.0,Raridade
6378,16288700,2021-02-26,2021-02-28,Casa de campo inteira em Pedro de Toledo,Chácara dos Santana. Desconecte-se de SP e relaxe!,11,4,5,3 e meio,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.75,40,245.0,559.0,Raridade
6379,41937959,2021-02-19,2021-02-21,Guilhermina,Apto frente  para o mar- Maracanã -Praia Grande-SP,6,1,2,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.95,19,181.0,502.0,Raridade
6380,30524886,2021-02-26,2021-02-28,Morumbi,ADD405 Puro charme ao lado do Cons.Americano,2,1,2,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.56,39,158.0,466.0,Novo preço mais baixo
6381,45252087,2021-02-19,2021-02-21,Pinheiros,anyLife Comfort Pinheiros IV,2,1,1,1,Wi-Fi,Elevador,Secadora,Academia,4.71,17,205.0,510.0,Raridade
6382,2289131,2021-02-19,2021-02-21,Itaim Bibi,Loft Duplex Itaim Bibi,2,1,1,1,Wi-Fi,Self check-In,Secadora,Academia,4.42,96,444.0,1.038,Raridade
6383,16000395,2021-02-19,2021-02-21,Casa inteira em Itanhaém,ROTA DO SOL! Wi-Fi 120 Mega 300 metros da praia!,12,3,10,3,Wi-Fi,Máquina de Lavar,Piscina,Cozinha,4.81,52,713.0,1.426,Novo preço mais baixo
6385,47536057,2021-02-26,2021-02-28,Cidade Ocian,Vista para o mar Pé  na areia,6,2,3,2,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,5,241.0,482.0,Raridade
6386,40842676,2021-02-26,2021-02-28,Praia Grande,Lindo Apartamento  - Ocian PG,4,1,1,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.68,19,264.0,628.0,Raridade
6387,38477921,2021-02-26,2021-02-28,Praia Grande,Condomínio Viva Feliz Praia Grande,5,1,5,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.67,24,213.0,525.0,Raridade
6389,41937959,2021-02-26,2021-02-28,Guilhermina,Apto frente  para o mar- Maracanã -Praia Grande-SP,6,1,2,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.95,19,181.0,502.0,Raridade
6391,47061095,2021-02-26,2021-02-28,Vila Atlântica,Pé na areia com vista para o Mar em Mongaguá.,6,2,6,2,Wi-Fi,Vista para o mar,Elevador,Secadora,5.0,3,465.0,1.05,Raridade
6392,18021743,2021-02-19,2021-02-21,Morumbi,Follow Morumbi ap 105,3,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.9,72,171.0,491.0,Raridade
6393,23187892,2021-02-19,2021-02-21,Morumbi,Loft moderno com vista - Berrini,2,Estúdio,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.9,67,259.0,633.0,Raridade
6394,38477921,2021-02-26,2021-02-28,Praia Grande,Condomínio Viva Feliz Praia Grande,5,1,5,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.67,24,213.0,525.0,Raridade
6396,46642800,2021-02-19,2021-02-21,José Menino,Book Santos - Unlimited 3211 - No alto do Arranha Céus,4,1,2,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.88,8,341.0,812.0,Raridade
6397,46875225,2021-02-26,2021-02-28,Casa inteira em Parque Balneario Oasis,Casa Rosa de Peruíbe,10,3,8,2,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.43,7,348.0,696.0,Raridade
6400,29394639,2021-02-19,2021-02-21,Indianópolis,Flat Mercure Times Square Garden Front Metrô Moema,3,1,1,1,Wi-Fi,Elevador,Self check-In,Academia,4.9,121,147.0,294.0,Raridade
6401,36266946,2021-02-19,2021-02-21,Casa inteira em Parque Turistico,"Vida boa com sol, mar, piscina e amigos!!!",10,3,8,2,Máquina de Lavar,Piscina,Cozinha,Estacionamento gratuito,4.97,29,584.0,1.347,Novo preço mais baixo
6402,34179182,2021-02-19,2021-02-21,Quarto de albergue em Vila São Paulo,Aloha Hostel 300m da praia do centro!,5,1,4,1 compartilhado,Wi-Fi,Self check-In,Máquina de Lavar,Cozinha,5.0,7,223.0,445.0,Novo preço mais baixo
6403,45285128,2021-02-19,2021-02-21,Jardim Henriqueta,My Home 3,8,2,2,1,Wi-Fi,Elevador,Self check-In,Secadora,4.0,12,177.0,434.0,Raridade
6404,47834074,2021-02-26,2021-02-28,Jardim Real,"Lugar mais tranquilo da PG, um ambiente familiar..",6,1,4,1,Cozinha,Estacionamento gratuito,Permitido animais,Vista para o mar,4.67,3,144.0,418.0,Raridade
6405,31015035,2021-02-19,2021-02-21,Praia Grande,Para aproveitar a praia!,8,1,1,1,Piscina,Cozinha,Estacionamento gratuito,Permitido animais,4.8,10,182.0,514.0,Novo preço mais baixo
6406,23624475,2021-02-26,2021-02-28,Casa inteira em Balneário Tupy,Linda Casa em Itanhaém Litoral SÃo Paulo 1 Quarto,4,1,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.9,137,82.0,164.0,Raridade
6409,29684686,2021-02-26,2021-02-28,Casa inteira em Peruíbe,Casa do Carlos  em Peruíbe.,4,Estúdio,1,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.94,68,237.0,593.0,Raridade
6412,45343143,2021-02-19,2021-02-21,Vila Tupi,"Praia c/ WI-FI, Vl Tupi-Praia Grande c/ vista mar!",6,1,5,1,Wi-Fi,Vista para o mar,Self check-In,Cozinha,4.94,16,162.0,443.0,Raridade
6413,17181301,2021-02-19,2021-02-21,Praia Grande,Maravilhosa cobertura com jacuzzi frente praia,4,1,3,2,Wi-Fi,Vista para o mar,Elevador,Secadora,5.0,27,427.0,1.153,Novo preço mais baixo
6414,31643433,2021-02-26,2021-02-28,Casa inteira em Jd Marcia II,"Sonho da Vovó Lélia! Casa inteira - Peruíbe, SP.",8,3,5,2,Ar-condicionado,Cozinha,Estacionamento gratuito,Permitido animais,4.67,9,218.0,635.0,Raridade
6415,47057980,2021-02-26,2021-02-28,Quarto compartilhado em Palmeiras II,Desfrute o que há de melhor em Itanhaém,6,1,9,2 compartilhados,Wi-Fi,Máquina de Lavar,Cozinha,Estacionamento gratuito,5.0,3,183.0,365.0,Novo preço mais baixo
6416,37929898,2021-02-26,2021-02-28,Morumbi,ADD 1604 Ao lado do Morumbi shopping Consulado EUA,2,1,1,1,Wi-Fi,Elevador,Self check-In,Academia,4.63,27,179.0,508.0,Raridade
6417,38853719,2021-02-26,2021-02-28,Casa de campo inteira em Cibratel II,linda casa na praia vale apena conhecer,15,4,9,3,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.76,22,813.0,1.8259999999999998,Novo preço mais baixo
6420,44641452,2021-02-26,2021-02-28,Casa inteira em Savoy,Kit-net 6 pessoas pé na areia ot preço Itanhaem .,6,1,6,1,Cozinha,Estacionamento gratuito,Permitido animais,Vista para o mar,5.0,3,236.0,571.0,Novo preço mais baixo
6421,46875225,2021-02-26,2021-02-28,Casa inteira em Parque Balneario Oasis,Casa Rosa de Peruíbe,10,3,8,2,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.43,7,348.0,696.0,Raridade
6422,45754623,2021-02-26,2021-02-28,Casa inteira em Cibratel II,Casa com piscina e churrasqueira,8,2,4,2 e meio,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.8,5,464.0,1.048,Novo preço mais baixo
6424,47475890,2021-02-19,2021-02-21,Aviação,KitNet a 300 metros da Praia,6,1,2,1,Self check-In,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,3,164.0,377.0,Raridade
6425,45126535,2021-02-26,2021-02-28,Cidade Monções,Stúdio alto padrão decorado no Brooklin,2,Estúdio,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,10,216.0,582.0,Raridade
6426,40720603,2021-02-26,2021-02-28,Morumbi,ADD210 Studio completo 500m do consulado Americano,3,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.71,21,150.0,450.0,Novo preço mais baixo
6427,24205823,2021-02-26,2021-02-28,Vila Andrade,Estilo e Conforto Próximo ao Transamerica,4,1,1,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.81,154,131.0,342.0,Raridade
6428,37929898,2021-02-26,2021-02-28,Morumbi,ADD 1604 Ao lado do Morumbi shopping Consulado EUA,2,1,1,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.63,27,179.0,508.0,Raridade
6429,24205823,2021-02-26,2021-02-28,Vila Andrade,Estilo e Conforto Próximo ao Transamerica,4,1,1,1,Wi-Fi,Elevador,Self check-In,Piscina,4.81,154,131.0,342.0,Raridade
6430,37929898,2021-02-26,2021-02-28,Morumbi,ADD 1604 Ao lado do Morumbi shopping Consulado EUA,2,1,1,1,Wi-Fi,Elevador,Self check-In,Academia,4.63,27,179.0,508.0,Novo preço mais baixo
6431,36266946,2021-02-19,2021-02-21,Casa inteira em Parque Turistico,"Vida boa com sol, mar, piscina e amigos!!!",10,3,8,2,Piscina,Cozinha,Estacionamento gratuito,Máquina de Lavar,4.97,29,584.0,1.347,Novo preço mais baixo
6432,42004628,2021-02-19,2021-02-21,Casa inteira em Boungaiville,"Casa em Cond.Fechado em Peruibe, 4 suites, piscina",8,4,11,4 e meio,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,5.0,22,629.0,1.4769999999999999,Raridade
6433,34179182,2021-02-19,2021-02-21,Quarto de albergue em Vila São Paulo,Aloha Hostel 300m da praia do centro!,5,1,4,1 compartilhado,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,5.0,7,223.0,445.0,Novo preço mais baixo
6434,29684686,2021-02-26,2021-02-28,Casa inteira em Peruíbe,Casa do Carlos  em Peruíbe.,4,Estúdio,1,1,Wi-Fi,Ar-condicionado,Máquina de Lavar,Piscina,4.94,68,237.0,593.0,Raridade
6435,22197735,2021-02-19,2021-02-21,Praia Grande,*** Apartamento em Praia Grande Frente ao Mar ***,6,1,3,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.9,79,213.0,536.0,Novo preço mais baixo
6436,45696491,2021-02-26,2021-02-28,Casa inteira em Suarão,Casa condomínio prox. praia com piscina e churras,8,2,3,3,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.79,19,688.0,1.415,Raridade
6437,45754623,2021-02-26,2021-02-28,Casa inteira em Cibratel II,Casa com piscina e churrasqueira,8,2,4,2 e meio,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.8,5,464.0,1.048,Novo preço mais baixo
6438,39056674,2021-02-26,2021-02-28,Casa inteira em Quinta do Guarau,Casa no centrinho do GUARAÚ.,5,2,4,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.96,45,315.0,730.0,Raridade
6439,30524886,2021-02-26,2021-02-28,Morumbi,ADD405 Puro charme ao lado do Cons.Americano,2,1,2,1,Wi-Fi,Elevador,Academia,Ar-condicionado,4.56,39,158.0,466.0,Novo preço mais baixo
6440,47061095,2021-02-26,2021-02-28,Vila Atlântica,Pé na areia com vista para o Mar em Mongaguá.,6,2,6,2,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,3,465.0,1.05,Raridade
6443,43932528,2021-02-26,2021-02-28,Vila Matias,FUSION HOME | Garagem | Wi-Fi | Netflix,5,1,1,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.94,32,240.0,605.0,Raridade
6447,45639035,2021-02-19,2021-02-21,Guilhermina,Romance ou Home Office com vista para o mar!,4,1,3,2,Wi-Fi,Vista para o mar,Elevador,Vista para as águas,5.0,8,350.0,798.0,Novo preço mais baixo
6448,45078532,2021-02-19,2021-02-21,Vila Atlântica,Mongaguá  Conforto e tranquilidade para você! ap42,6,2,5,2,Wi-Fi,Vista para o mar,Máquina de Lavar,Cozinha,5.0,10,269.0,628.0,Raridade
6449,31913930,2021-02-19,2021-02-21,Casa inteira em Bal Tres Marias,Casa com piscina para curtir com a família-Peruíbe,10,2,4,3,Wi-Fi,Máquina de Lavar,Piscina,Cozinha,4.82,34,581.0,1.3119999999999998,Raridade
6450,22868881,2021-02-26,2021-02-28,Nova Mirim,Apartamento Na Ocian com *WiFi e vaga de garagem!,6,1,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.89,46,200.0,399.0,Raridade
6451,45696491,2021-02-26,2021-02-28,Casa inteira em Suarão,Casa condomínio prox. praia com piscina e churras,8,2,3,3,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.79,19,688.0,1.415,Raridade
6452,13436777,2021-02-19,2021-02-21,Casa inteira em Juquitiba,"Sitio La Vienroça, Mata Atlantica, Juquitiba",6,3,6,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.85,59,467.0,1.084,Raridade
6454,22197735,2021-02-26,2021-02-28,Praia Grande,*** Apartamento em Praia Grande Frente ao Mar ***,6,1,3,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.9,79,213.0,536.0,Novo preço mais baixo
6455,31436143,2021-02-19,2021-02-21,Santos,BOOK SANTOS - Unlimited 1710 - Beira Mar c/ vista,4,1,2,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.89,35,313.0,756.0,Raridade
6457,45703460,2021-02-19,2021-02-21,Casa de campo inteira em Loteamento Olhos D´agua,Aconchegante chácara para descansar com a família,14,3,10,2 e meio,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.78,9,585.0,1.369,Novo preço mais baixo
6461,44555748,2021-02-26,2021-02-28,Chácara Mafalda,Estúdio Anália Franco 5,2,1,1,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,12,84.0,217.0,Raridade
6466,33075341,2021-02-19,2021-02-21,Barra Funda,"Kitnet Guarujá Centro, Pitangueiras",4,1,3,1,Elevador,Self check-In,Máquina de Lavar,Cozinha,4.6,54,188.0,456.0,Novo preço mais baixo
6467,28812644,2021-02-26,2021-02-28,Praia Grande,"Ap praia grande, Wifi, garagem, otima localização!",5,1,1,1 e meio,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,4.73,52,177.0,439.0,Raridade
6468,31212229,2021-02-26,2021-02-28,Gaivota - Praia,Casa à 100 metros do mar com wifi,12,1,10,1 privado,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.33,6,182.0,514.0,Novo preço mais baixo
6470,24205823,2021-02-26,2021-02-28,Vila Andrade,Estilo e Conforto Próximo ao Transamerica,4,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.81,154,131.0,342.0,Raridade
6471,37929898,2021-02-26,2021-02-28,Morumbi,ADD 1604 Ao lado do Morumbi shopping Consulado EUA,2,1,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.63,27,179.0,508.0,Novo preço mais baixo
6472,15653782,2021-02-26,2021-02-28,Morumbi,Sky Berrini - Prox do shop. Morumbi e decor clean,2,Estúdio,1,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.9,41,259.0,633.0,Raridade
6473,20305310,2021-02-26,2021-02-28,Santo Amaro,Studio Beige 31m Condomínio Now  Alto da Boa Vista,3,Estúdio,2,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.92,146,167.0,434.0,Raridade
6474,45787373,2021-02-26,2021-02-28,Vila Caiçara,"""Apto Novo, Varanda Gourmet e Vista para o Mar""",6,1,2,1,Wi-Fi,Cozinha,Estacionamento gratuito,Self check-In,5.0,18,309.0,708.0,Raridade
6475,45054939,2021-02-19,2021-02-21,Vila Andrade,Apart03 Studio  no  Flat The Hill Residence,2,1,1,1,Wi-Fi,Elevador,Self check-In,Academia,4.27,15,152.0,354.0,Raridade
6476,16449714,2021-02-19,2021-02-21,Casa inteira em Peruíbe,Casa com piscina em Peruíbe a 2 quadras da praia!,10,3,7,2,Piscina,Cozinha,Estacionamento gratuito,Permitido animais,5.0,13,581.0,1.3119999999999998,Novo preço mais baixo
6477,24453320,2021-02-19,2021-02-21,Santo Amaro,Conforto e Requinte em Studio moderno,4,1,2,1,Wi-Fi,Elevador,Self check-In,Secadora,4.89,47,206.0,532.0,Novo preço mais baixo
6478,22587763,2021-02-19,2021-02-21,Casa inteira em Peruibe,"Sobrado em frente à praia Beira-mar, Peruíbe.Wi-Fi",10,2,4,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,4.85,109,235.0,470.0,Raridade
6479,42004628,2021-02-19,2021-02-21,Casa inteira em Boungaiville,"Casa em Cond.Fechado em Peruibe, 4 suites, piscina",8,4,11,4 e meio,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,22,629.0,1.4769999999999999,Raridade
6480,31913930,2021-02-19,2021-02-21,Casa inteira em Bal Tres Marias,Casa com piscina para curtir com a família-Peruíbe,10,2,4,3,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.82,34,581.0,1.3119999999999998,Raridade
6482,40842676,2021-02-19,2021-02-21,Praia Grande,Lindo Apartamento  - Ocian PG,4,1,1,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.68,19,264.0,628.0,Raridade
6483,3957295,2021-02-26,2021-02-28,Guarujá,"FLAT ☆2 qds da praia, piscina, limpeza s/ taxa☆",4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.63,144,320.0,639.0,Raridade
6484,40720603,2021-02-26,2021-02-28,Morumbi,ADD210 Studio completo 500m do consulado Americano,3,1,2,1,Wi-Fi,Elevador,Self check-In,Secadora,4.71,21,150.0,450.0,Novo preço mais baixo
